0.000000000000000000e+00 1.068981830795639354e+00
1.000000000000000000e+00 1.474882609280964374e+00
2.000000000000000000e+00 1.829975499169462339e+00
3.000000000000000000e+00 1.474882609281294776e+00
4.000000000000000000e+00 1.068981830795280530e+00
