4.000000000000000000e+02 -5.378558656440000050e+04 1.117429484889315150e+00 5.793944266683506011e-02
5.000000000000000000e+02 -5.378679783940999914e+04 1.117873597505549821e+00 5.185247870997385100e-02
6.000000000000000000e+02 -5.378680087574999925e+04 1.117226758227710892e+00 5.577699322446039859e-02
